Symbol,Token,,,,NIFTY 50,,,,,
772AP35,10718,,,,,,,,,
772AP36,19620,,,,,,,,,
772AP38,20183,,,,,,,,,
772AP41,19729,,,,,,,,,
772AS33,14539,,,,,,,,,
772BR33,14161,,,,,,,,,
772BR33A,14375,,,,,,,,,
772GJ34,14643,,,,,,,,,
772GJ35,14553,,,,,,,,,
772GS2025,7123,,,,,,,,,
772GS2049,9604,,,,,,,,,
772GS2055,7136,,,,,,,,,
772HP31,14637,,,,,,,,,
772HR32,14638,,,,,,,,,
772HR35,19901,,,,,,,,,
773BR32,11598,,,,,,,,,
773BR33,14534,,,,,,,,,
773BR38,19904,,,,,,,,,
773WB32,9719,,,,,,,,,
774AP31,10647,,,,,,,,,
774AP32,14373,,,,,,,,,
774AP32A,21153,,,,,,,,,
774AP36,19724,,,,,,,,,
774AP36A,21164,,,,,,,,,
774AP38,10719,,,,,,,,,
774AP42,11417,,,,,,,,,
774AS33,19892,,,,,,,,,
774AS33A,20476,,,,,,,,,
774BR38,20401,,,,,,,,,
774BR39,21877,,,,,,,,,
774CG31,20342,,,,,,,,,
774GA32,11597,,,,,,,,,
774HP38,20184,,,,,,,,,
774HR29,11676,,,,,,,,,
774HR31,14814,,,,,,,,,
774HR35,9444,,,,,,,,,
774JK43,20365,,,,,,,,,
774KA34,21155,,,,,,,,,
774KA36,21274,,,,,,,,,
774KA37,12311,,,,,,,,,
774MH33,14378,,,,,,,,,
773UP35,20180,,,,,,,,,
773UP34,20179,,,,,,,,,
773UP33A,19891,,,,,,,,,
773UP33,14538,,,,,,,,,
773BR39,21167,,,,,,,,,
773BR39A,21539,,,,,,,,,
773CG31,19746,,,,,,,,,
773GA33,19717,,,,,,,,,
773GJ29,21049,,,,,,,,,
773GJ32,10648,,,,,,,,,
773GJ36,14652,,,,,,,,,
773GS2034,7127,,,,,,,,,
773HR32,14369,,,,,,,,,
773HR33,9441,,,,,,,,,
773KA34,20350,,,,,,,,,
771MH33,19911,,,,,,,,,
773KA35,19721,,,,,,,,,
773KA36,19723,,,,,,,,,
773KA41,21818,,,,,,,,,
773MH32,14819,,,,,,,,,
773MH34,14645,,,,,,,,,
773MH36,21273,,,,,,,,,
773MN35,19611,,,,,,,,,
773MZ39,21872,,,,,,,,,
773RJ33,19716,,,,,,,,,
773RJ38,13979,,,,,,,,,
773TS34,14436,,,,,,,,,
773TS40,20189,,,,,,,,,
773KA35A,21163,,,,,,,,,
774MZ33,10540,,,,,,,,,
771KL43,20364,,,,,,,,,
771KA38,21283,,,,,,,,,
768TN30A,19745,,,,,,,,,
768TN30B,20335,,,,,,,,,
768TS37,20225,,,,,,,,,
768TS42,13993,,,,,,,,,
768UP32,11289,,,,,,,,,
768UP34,19532,,,,,,,,,
768UP34A,20220,,,,,,,,,
768WB32,11291,,,,,,,,,
769AP35,13878,,,,,,,,,
769AP42,20190,,,,,,,,,
769AP43,14351,,,,,,,,,
769AS33,13959,,,,,,,,,
769BR32,11282,,,,,,,,,
769BR39,22504,,,,,,,,,
769GA32,11283,,,,,,,,,
769GA32A,12301,,,,,,,,,
769GA34,21865,,,,,,,,,
769GS2043,9888,,,,,,,,,
769HR27,9873,,,,,,,,,
769KA33,19615,,,,,,,,,
769KA33A,20392,,,,,,,,,
769KA40,21540,,,,,,,,,
769KL40,11292,,,,,,,,,
768TN30,19614,,,,,,,,,
769MH31,14531,,,,,,,,,
768PN42,11276,,,,,,,,,
768MP34,19619,,,,,,,,,
767WB37,13237,,,,,,,,,
767WB39,13399,,,,,,,,,
767WB41,13401,,,,,,,,,
767WB43,22507,,,,,,,,,
767WB44,22508,,,,,,,,,
768AP37,21870,,,,,,,,,
768AR33,20244,,,,,,,,,
768AS31,21496,,,,,,,,,
768AS32,10528,,,,,,,,,
768BR32,11985,,,,,,,,,
768BR33,14271,,,,,,,,,
768CG32,21499,,,,,,,,,
768GJ30,14156,,,,,,,,,
768GJ33,14548,,,,,,,,,
768HR31,12295,,,,,,,,,
768HR33,13968,,,,,,,,,
768JH32,21851,,,,,,,,,
768JK37,12701,,,,,,,,,
768JK44,21288,,,,,,,,,
768KA31,11978,,,,,,,,,
768KA34,13254,,,,,,,,,
768KA37,20945,,,,,,,,,
768KA39,21513,,,,,,,,,
768PN39,13398,,,,,,,,,
769MN34,13252,,,,,,,,,
769MP43,14352,,,,,,,,,
769MZ31,9708,,,,,,,,,
76TN31,22492,,,,,,,,,
76TN32,10720,,,,,,,,,
76TS43,21542,,,,,,,,,
76TS47,21547,,,,,,,,,
770MH32,9722,,,,,,,,,
771AP31,20472,,,,,,,,,
771AP32,9711,,,,,,,,,
771AP33,14270,,,,,,,,,
771AP33A,14959,,,,,,,,,
771AP34,11281,,,,,,,,,
771AP36,13972,,,,,,,,,
771AP37,10848,,,,,,,,,
771AP37A,20398,,,,,,,,,
771AP39,10847,,,,,,,,,
771AP42,10846,,,,,,,,,
771AS33,14160,,,,,,,,,
771BR33,14431,,,,,,,,,
771GJ33,14374,,,,,,,,,
771GJ34,14432,,,,,,,,,
771HR33,20344,,,,,,,,,
771HR33A,20475,,,,,,,,,
771JK48,20746,,,,,,,,,
771KA36,20478,,,,,,,,,
76MH30,21934,,,,,,,,,
76KL45,13911,,,,,,,,,
76KA38,20740,,,,,,,,,
76KA33,13601,,,,,,,,,
769MZ37,13897,,,,,,,,,
769PN36,22503,,,,,,,,,
769PN39,14381,,,,,,,,,
769PY37,13397,,,,,,,,,
769RJ39,14380,,,,,,,,,
769TN37,13393,,,,,,,,,
769TN43,14349,,,,,,,,,
769TS32,14533,,,,,,,,,
769UP35,13891,,,,,,,,,
769UP35A,19485,,,,,,,,,
769WB39,14340,,,,,,,,,
771KL42,10845,,,,,,,,,
769WB42,14347,,,,,,,,,
76AP29,14954,,,,,,,,,
76AP34,19164,,,,,,,,,
76AP44,21543,,,,,,,,,
76GJ32,12667,,,,,,,,,
76GJ33,22493,,,,,,,,,
76GJ35,14107,,,,,,,,,
76JK35,14103,,,,,,,,,
76JK53,19623,,,,,,,,,
76JK53A,20197,,,,,,,,,
76KA32,13245,,,,,,,,,
76KA32A,13374,,,,,,,,,
76AP28,11299,,,,,,,,,
727AS29,21550,,,,,,,,,
755TS30,13770,,,,,,,,,
755TN53,14117,,,,,,,,,
737BR30,17322,,,,,,,,,
737AS33,15750,,,,,,,,,
737AP43,15578,,,,,,,,,
737AP42,8123,,,,,,,,,
737AP38,8122,,,,,,,,,
737AP33,16290,,,,,,,,,
736WB43,16379,,,,,,,,,
736WB41,17461,,,,,,,,,
736WB32,8701,,,,,,,,,
FINIETF,12578,,,,,,,,,
736UK26,23340,,,,,,,,,
736TS50,23103,,,,,,,,,
736TS41,16809,,,,,,,,,
736TS36,8703,,,,,,,,,
736TN54,23105,,,,,,,,,
736TN43,17463,,,,,,,,,
736RJ41,17460,,,,,,,,,
FMCGIETF,5306,,,,,,,,,
736RJ33,16346,,,,,,,,,
736MZ38A,17326,,,,,,,,,
736MZ38,16934,,,,,,,,,
736MP33,16229,,,,,,,,,
736ML32,16289,,,,,,,,,
737GR2054,21735,,,,,,,,,
736MH28,15009,,,,,,,,,
737GS2028,19566,,,,,,,,,
737JK35,16069,,,,,,,,,
738GJ30A,16973,,,,,,,,,
738GJ30,15260,,,,,,,,,
ESG,1200,,,,,,,,,
ESILVER,20257,,,,,,,,,
738GA33,17324,,,,,,,,,
738CG34,23080,,,,,,,,,
738CG32,23078,,,,,,,,,
738AP40,15572,,,,,,,,,
738AP35,16244,,,,,,,,,
737TS41,23096,,,,,,,,,
737TS36,8121,,,,,,,,,
737SK33,16239,,,,,,,,,
737RJ45,23101,,,,,,,,,
737RJ34A,23082,,,,,,,,,
737RJ34,8578,,,,,,,,,
737PN42,8718,,,,,,,,,
737PN38,16367,,,,,,,,,
737NL33A,16802,,,,,,,,,
737NL33,16235,,,,,,,,,
737KA38A,23092,,,,,,,,,
737KA38,7908,,,,,,,,,
737KA37,23091,,,,,,,,,
737JK38,16650,,,,,,,,,
737JH31,22197,,,,,,,,,
738GS2027,9913,,,,,,,,,
736KL54,23104,,,,,,,,,
736KL38,17327,,,,,,,,,
735KA40,2404,,,,,,,,,
735KA39,2400,,,,,,,,,
735KA36,7872,,,,,,,,,
735JH38,8498,,,,,,,,,
735HR33,16064,,,,,,,,,
735GS2024,6936,,,,,,,,,
735GJ26,14634,,,,,,,,,
735CG30,22162,,,,,,,,,
GILT5YBEES,3172,,,,,,,,,
735AP40,16935,,,,,,,,,
735AP39,15759,,,,,,,,,
734UP32,8693,,,,,,,,,
734UK32,8689,,,,,,,,,
734TS46,17329,,,,,,,,,
734TS44,17328,,,,,,,,,
734TS35,8495,,,,,,,,,
734TS34,7874,,,,,,,,,
734TR36,2394,,,,,,,,,
734TN43,16939,,,,,,,,,
734RJ33A,16646,,,,,,,,,
734RJ33,16062,,,,,,,,,
734NL32,8698,,,,,,,,,
734MN32A,8695,,,,,,,,,
735MH32,16785,,,,,,,,,
736KL41,17459,,,,,,,,,
735MP29,21982,,,,,,,,,
735PY30,22028,,,,,,,,,
736KA39,7910,,,,,,,,,
736KA34,23083,,,,,,,,,
75HP38,17101,,,,,,,,,
736JK35,16929,,,,,,,,,
736HR33A,16801,,,,,,,,,
736HR33,16364,,,,,,,,,
736GS2052,10931,,,,,,,,,
736GA33,16797,,,,,,,,,
736AP38A,17325,,,,,,,,,
736AP38,16808,,,,,,,,,
736AP37,16649,,,,,,,,,
736AP34,16066,,,,,,,,,
735WB30,22177,,,,,,,,,
735UP34,8702,,,,,,,,,
735UK30,22202,,,,,,,,,
735TS45,16815,,,,,,,,,
735TS30,22208,,,,,,,,,
735TN43,16814,,,,,,,,,
735TN33A,17323,,,,,,,,,
735TN33,16796,,,,,,,,,
735SK32,8699,,,,,,,,,
735RJ43,16374,,,,,,,,,
735PY33,8358,,,,,,,,,
735PY27,22741,,,,,,,,,
738HR35,23087,,,,,,,,,
738KL44,23099,,,,,,,,,
738MP25,14526,,,,,,,,,
742KA35,22993,,,,,,,,,
742KA32,23342,,,,,,,,,
742HR35,22994,,,,,,,,,
742HP38,18409,,,,,,,,,
742GJ33,22697,,,,,,,,,
742GJ31,22608,,,,,,,,,
742CG31,16976,,,,,,,,,
742AS34,22991,,,,,,,,,
742AP46,23758,,,,,,,,,
742AP45,23757,,,,,,,,,
742AP44,23681,,,,,,,,,
742AP43A,23680,,,,,,,,,
742AP43,16993,,,,,,,,,
742AP41,16988,,,,,,,,,
741WB42,18686,,,,,,,,,
741WB39,18334,,,,,,,,,
741UP34,16803,,,,,,,,,
741RJ39,18335,,,,,,,,,
741RJ33,17456,,,,,,,,,
741PN42,8501,,,,,,,,,
741PN34,16804,,,,,,,,,
741MN35,17458,,,,,,,,,
741KA36,22996,,,,,,,,,
742KA39,22880,,,,,,,,,
741JK53,18687,,,,,,,,,
742KL34,8579,,,,,,,,,
742KL49,23216,,,,,,,,,
743CG29,22694,,,,,,,,,
743BR39,22870,,,,,,,,,
743AP42A,23679,,,,,,,,,
743AP42,17251,,,,,,,,,
743AP41,17250,,,,,,,,,
743AP39,16987,,,,,,,,,
743AP35,17457,,,,,,,,,
743AP31,15264,,,,,,,,,
742TS48,23683,,,,,,,,,
742TS41,23210,,,,,,,,,
742TN43,16992,,,,,,,,,
742TN34A,23423,,,,,,,,,
742TN34,22866,,,,,,,,,
742TN33,17221,,,,,,,,,
742RJ39,22869,,,,,,,,,
742MP46,22882,,,,,,,,,
742MP45,22881,,,,,,,,,
742MP44,22872,,,,,,,,,
742ML32,16977,,,,,,,,,
742MH37,23541,,,,,,,,,
742MH34,23540,,,,,,,,,
DIVOPPBEES,2636,,,,,,,,,
742KL64,23218,,,,,,,,,
742KL43,17257,,,,,,,,,
741JK49,23760,,,,,,,,,
741HP36,23090,,,,,,,,,
741GS2036,13194,,,,,,,,,
739TN33,15503,,,,,,,,,
739RJ48,16995,,,,,,,,,
739MN35,16250,,,,,,,,,
739ML26,12289,,,,,,,,,
739KL52,16998,,,,,,,,,
739KL34,23085,,,,,,,,,
739JK37,8496,,,,,,,,,
739HR31,15500,,,,,,,,,
739HR29,15256,,,,,,,,,
739HP34,23081,,,,,,,,,
739CG33,23079,,,,,,,,,
739BR39,23095,,,,,,,,,
739AP35,16806,,,,,,,,,
739AP33,15526,,,,,,,,,
739AP30,23421,,,,,,,,,
739AP29,22604,,,,,,,,,
738UP36,23089,,,,,,,,,
738UP34,23086,,,,,,,,,
738TS49,22999,,,,,,,,,
738TS43,22988,,,,,,,,,
EQUAL50ADD,6606,,,,,,,,,
738TN54,23000,,,,,,,,,
738PY38,23093,,,,,,,,,
739TN33A,16928,,,,,,,,,
739TN33B,17454,,,,,,,,,
739TN42,8719,,,,,,,,,
739TN52,8502,,,,,,,,,
741GJ26,11588,,,,,,,,,
741GA33,17455,,,,,,,,,
741AR34,23084,,,,,,,,,
741AP47,23759,,,,,,,,,
741AP30,15262,,,,,,,,,
EBBETF0425,22243,,,,,,,,,
EBBETF0430,16253,,,,,,,,,
EBBETF0431,22239,,,,,,,,,
EBBETF0433,13139,,,,,,,,,
73UP30,22091,,,,,,,,,
73TN32,8685,,,,,,,,,
734MN32,8140,,,,,,,,,
73RJ30,22066,,,,,,,,,
73HP30,21051,,,,,,,,,
EGOLD,19933,,,,,,,,,
73GS2053,16865,,,,,,,,,
73AP38,16071,,,,,,,,,
739WB44,23100,,,,,,,,,
739WB42,23098,,,,,,,,,
739UP37,8705,,,,,,,,,
739TS59,22203,,,,,,,,,
739TS51,16997,,,,,,,,,
739TS39,16652,,,,,,,,,
739TN53,17003,,,,,,,,,
73PN34,21717,,,,,,,,,
734MH31,16782,,,,,,,,,
734HR31,16784,,,,,,,,,
734GS2064,23558,,,,,,,,,
72ML29,22011,,,,,,,,,
72MH28,15971,,,,,,,,,
72KL56,4899,,,,,,,,,
72KA31,20017,,,,,,,,,
72JK29,20312,,,,,,,,,
72JH35,2391,,,,,,,,,
72HP35,20844,,,,,,,,,
72GA31,2386,,,,,,,,,
72AS29,20960,,,,,,,,,
72AP30,20574,,,,,,,,,
729WB29,22153,,,,,,,,,
729UP29,22099,,,,,,,,,
729UK29,22171,,,,,,,,,
729TR36,2690,,,,,,,,,
729TN53,16656,,,,,,,,,
729RJ32,8684,,,,,,,,,
729PY26,23088,,,,,,,,,
729NL29,21998,,,,,,,,,
729MZ33,7898,,,,,,,,,
729MP35,21950,,,,,,,,,
729MP30,21980,,,,,,,,,
729ML29,22013,,,,,,,,,
729KL51,16655,,,,,,,,,
72MZ29,22018,,,,,,,,,
729KL49,16092,,,,,,,,,
GSEC5IETF,8342,,,,,,,,,
GSEC10IETF,13143,,,,,,,,,
GS220240C,4520,,,,,,,,,
GS220250C,4552,,,,,,,,,
GS220261C,4555,,,,,,,,,
GS220261P,4395,,,,,,,,,
GS220824C,4044,,,,,,,,,
GS220825C,4180,,,,,,,,,
GS220830C,4427,,,,,,,,,
GS220831C,4431,,,,,,,,,
GS220836C,4494,,,,,,,,,
GS220840C,4546,,,,,,,,,
GS220850C,4553,,,,,,,,,
GS230624C,4027,,,,,,,,,
GS230625C,4161,,,,,,,,,
GS231224C,4098,,,,,,,,,
GS231225C,4325,,,,,,,,,
GS260425C,4135,,,,,,,,,
GS260426C,4382,,,,,,,,,
GS261024C,4068,,,,,,,,,
GS261025C,4222,,,,,,,,,
GS300624C,4029,,,,,,,,,
GS300625C,4174,,,,,,,,,
GS311224C,4099,,,,,,,,,
GS311225C,4330,,,,,,,,,
GSEC10YEAR,14938,,,,,,,,,
729KA39,2656,,,,,,,,,
729KA37,2575,,,,,,,,,
729KA36,2566,,,,,,,,,
729AP34,8930,,,,,,,,,
729AP30,21643,,,,,,,,,
HEALTHADD,22592,,,,,,,,,
HEALTHIETF,3626,,,,,,,,,
HEALTHY,6297,,,,,,,,,
728UP32,7905,,,,,,,,,
728UP29,22098,,,,,,,,,
728TS35,7815,,,,,,,,,
728SK30,22155,,,,,,,,,
728KL30,21908,,,,,,,,,
728JK30,21646,,,,,,,,,
728JH37,8360,,,,,,,,,
728JH36,2688,,,,,,,,,
728GJ29,21214,,,,,,,,,
727SK32,7900,,,,,,,,,
727RJ30,22064,,,,,,,,,
727RJ29,22034,,,,,,,,,
HIGHWAYS,10757,,,,,,,,,
727MZ33,2683,,,,,,,,,
727ML32,8576,,,,,,,,,
727MH30,21942,,,,,,,,,
727HR30,9344,,,,,,,,,
727GS2026,9537,,,,,,,,,
HDFCVALUE,11260,,,,,,,,,
HDFCSML250,14233,,,,,,,,,
HDFCSILVER,10876,,,,,,,,,
HDFCSENSEX,11593,,,,,,,,,
729KA34,7823,,,,,,,,,
729HR29,16220,,,,,,,,,
729HP31,16641,,,,,,,,,
729GR2033,14973,,,,,,,,,
729GJ32,8683,,,,,,,,,
729GA29A,22224,,,,,,,,,
729GA29,22217,,,,,,,,,
729CG30,16640,,,,,,,,,
HDFCBSE500,14230,,,,,,,,,
HDFCGOLD,19543,,,,,,,,,
HDFCGROWTH,11241,,,,,,,,,
GS220236C,4432,,,,,,,,,
729BR30,21642,,,,,,,,,
HDFCLOWVOL,11547,,,,,,,,,
HDFCMID150,14236,,,,,,,,,
HDFCMOMENT,11538,,,,,,,,,
HDFCNEXT50,10619,,,,,,,,,
HDFCNIF100,10633,,,,,,,,,
HDFCNIFBAN,22433,,,,,,,,,
HDFCNIFIT,12101,,,,,,,,,
HDFCNIFTY,11591,,,,,,,,,
HDFCPSUBK,22595,,,,,,,,,
HDFCPVTBAN,12108,,,,,,,,,
HDFCQUAL,11255,,,,,,,,,
HDFCLIQUID,18279,,,,,,,,,
743GJ27,21133,,,,,,,,,
GS220231C,4429,,,,,,,,,
GS220226C,4343,,,,,,,,,
733AP33,16647,,,,,,,,,
732TS49,16397,,,,,,,,,
732TS48,15783,,,,,,,,,
732TN53,16274,,,,,,,,,
732TN33,16029,,,,,,,,,
732MH32,16227,,,,,,,,,
732KL53,16398,,,,,,,,,
732KA34,8006,,,,,,,,,
732HR33,16648,,,,,,,,,
732GS2030,20136,,,,,,,,,
732AS32,8138,,,,,,,,,
732AP43,15780,,,,,,,,,
731WB34,22141,,,,,,,,,
731TS60,22206,,,,,,,,,
731PY35,7822,,,,,,,,,
731KL32,8686,,,,,,,,,
731KA35,7816,,,,,,,,,
731AP42,8366,,,,,,,,,
730WB29,22152,,,,,,,,,
730PN31,21894,,,,,,,,,
730KA32,8137,,,,,,,,,
730JK29,21651,,,,,,,,,
730AS29,21213,,,,,,,,,
733AP42,16653,,,,,,,,,
72WB30,22142,,,,,,,,,
GOLDSHARE,14535,,,,,,,,,
GOLDIETF,19679,,,,,,,,,
734GA32,8692,,,,,,,,,
734AS33A,16645,,,,,,,,,
734AS33,16019,,,,,,,,,
734AP40,8932,,,,,,,,,
734AP29,15475,,,,,,,,,
733UP33,16049,,,,,,,,,
733TN57,8372,,,,,,,,,
733TN54,22115,,,,,,,,,
733TN52A,8371,,,,,,,,,
733TN52,8007,,,,,,,,,
733TN33,15749,,,,,,,,,
733NL33,16035,,,,,,,,,
733MP42,7861,,,,,,,,,
733MH31,16224,,,,,,,,,
733KA40,7859,,,,,,,,,
733KA37,7858,,,,,,,,,
733GS2026,19685,,,,,,,,,
GOLD1,14858,,,,,,,,,
GOLDBEES,14428,,,,,,,,,
GOLDCASE,22901,,,,,,,,,
GOLDETF,14286,,,,,,,,,
GOLDETFADD,15356,,,,,,,,,
733AS32,8688,,,,,,,,,
733AP43,16654,,,,,,,,,
72UP31,2387,,,,,,,,,
72TS51,2659,,,,,,,,,
72TN31,22124,,,,,,,,,
GS120625C,4149,,,,,,,,,
GS120626C,4389,,,,,,,,,
GS121224C,4093,,,,,,,,,
GS121225C,4254,,,,,,,,,
GS150325C,4128,,,,,,,,,
GS150326C,4366,,,,,,,,,
GS150624C,4022,,,,,,,,,
GS150625C,4154,,,,,,,,,
GS150626C,4393,,,,,,,,,
GS150924C,4057,,,,,,,,,
GS150925C,4202,,,,,,,,,
GS151224C,4094,,,,,,,,,
GS151225C,4314,,,,,,,,,
GS151226C,4409,,,,,,,,,
GS170624C,4025,,,,,,,,,
GS170625C,4158,,,,,,,,,
GS171224C,4095,,,,,,,,,
GS171225C,4323,,,,,,,,,
GS200325C,4131,,,,,,,,,
GS200326C,4368,,,,,,,,,
GS200924C,4062,,,,,,,,,
GS200925C,4205,,,,,,,,,
GS220225C,4124,,,,,,,,,
GS120624C,4021,,,,,,,,,
GS101125C,4246,,,,,,,,,
GS101124C,4072,,,,,,,,,
GS101025C,4215,,,,,,,,,
72RJ46,2584,,,,,,,,,
72NL29,21996,,,,,,,,,
GS020125C,4108,,,,,,,,,
GS020126C,4332,,,,,,,,,
GS020724C,4039,,,,,,,,,
GS020725C,4175,,,,,,,,,
GS070624C,4016,,,,,,,,,
GS070625C,4138,,,,,,,,,
GS070626C,4387,,,,,,,,,
GS071224C,4085,,,,,,,,,
GS071225C,4250,,,,,,,,,
GS220230C,4423,,,,,,,,,
GS090325C,4125,,,,,,,,,
GS090924C,4054,,,,,,,,,
GS090925C,4183,,,,,,,,,
GS100225C,4117,,,,,,,,,
GS100226C,4341,,,,,,,,,
GS100425C,4134,,,,,,,,,
GS100426C,4381,,,,,,,,,
GS100525C,4137,,,,,,,,,
GS100526C,4384,,,,,,,,,
GS100824C,4042,,,,,,,,,
GS100825C,4178,,,,,,,,,
GS101024C,4065,,,,,,,,,
GS090326C,4364,,,,,,,,,
755TN54,22509,,,,,,,,,
743GJ31,22693,,,,,,,,,
743HR41,8364,,,,,,,,,
749HP34,10959,,,,,,,,,
AXISCETF,5732,,,,,,,,,
AXISGOLD,20532,,,,,,,,,
AXISHCETF,3608,,,,,,,,,
AXISILVER,11193,,,,,,,,,
AXISNIFTY,21252,,,,,,,,,
AXISTECETF,3010,,,,,,,,,
749GJ28,14812,,,,,,,,,
AXSENSEX,14742,,,,,,,,,
749GJ26,11273,,,,,,,,,
749GA33A,18945,,,,,,,,,
749GA33,18209,,,,,,,,,
749CG35,23349,,,,,,,,,
749CG30,18932,,,,,,,,,
749BR39,22702,,,,,,,,,
749BR31A,18691,,,,,,,,,
749BR31,18204,,,,,,,,,
749AP44,23641,,,,,,,,,
749AP40,23587,,,,,,,,,
749AP39,22618,,,,,,,,,
749AP36,22615,,,,,,,,,
748WB44,22705,,,,,,,,,
748WB43,22703,,,,,,,,,
AXISBPSETF,3530,,,,,,,,,
748WB37,7911,,,,,,,,,
AXISBNKETF,1044,,,,,,,,,
749HR35,23348,,,,,,,,,
749UP34A,22610,,,,,,,,,
749UP34,18210,,,,,,,,,
749TS44,19177,,,,,,,,,
749TS35,22614,,,,,,,,,
749TN44,23640,,,,,,,,,
749TN34,23584,,,,,,,,,
749RJ44,23642,,,,,,,,,
749RJ40,23327,,,,,,,,,
749RJ34,17652,,,,,,,,,
749PN37,18088,,,,,,,,,
749PN35,18993,,,,,,,,,
749PN32,23422,,,,,,,,,
AUTOBEES,7880,,,,,,,,,
AUTOIETF,7844,,,,,,,,,
749NL34,22750,,,,,,,,,
749MN35,15315,,,,,,,,,
749ML27,13239,,,,,,,,,
749MH36,22617,,,,,,,,,
749MH30,15015,,,,,,,,,
749KL45,19178,,,,,,,,,
749KL39,23586,,,,,,,,,
749KL36,23351,,,,,,,,,
749HR36,22616,,,,,,,,,
749HR33,18081,,,,,,,,,
749UP36,23350,,,,,,,,,
748UP44,23545,,,,,,,,,
748UP40,23543,,,,,,,,,
748HP33,10958,,,,,,,,,
748CG32,22745,,,,,,,,,
BBETF0432,7196,,,,,,,,,
748AP44A,23589,,,,,,,,,
BBNPPGOLD,20547,,,,,,,,,
748AP44,22704,,,,,,,,,
748AP38A,18518,,,,,,,,,
748AP38,8363,,,,,,,,,
747WB43,15320,,,,,,,,,
747UK34,23196,,,,,,,,,
747UK33,18402,,,,,,,,,
747TS41,17103,,,,,,,,,
747TS36,23676,,,,,,,,,
747TS32,17834,,,,,,,,,
747TS31,10904,,,,,,,,,
747RJ33,23325,,,,,,,,,
747PY37,22753,,,,,,,,,
747PN43,15319,,,,,,,,,
747PN34,17127,,,,,,,,,
747PN32,23753,,,,,,,,,
747MH36,22752,,,,,,,,,
747MH34,18528,,,,,,,,,
747KL50,23643,,,,,,,,,
748HR34,23547,,,,,,,,,
748UP42,23544,,,,,,,,,
748HR35,18954,,,,,,,,,
748KA33,22746,,,,,,,,,
748UP36,23203,,,,,,,,,
748UP34,22749,,,,,,,,,
748UK33,18532,,,,,,,,,
748TS50,23335,,,,,,,,,
748TS42,23588,,,,,,,,,
748RJ37,23207,,,,,,,,,
748RJ34,22748,,,,,,,,,
748PN42,9099,,,,,,,,,
748PN37,23428,,,,,,,,,
748PN34,18521,,,,,,,,,
748NL34,23199,,,,,,,,,
748MP41,22623,,,,,,,,,
748MP40,22620,,,,,,,,,
748MP29,18923,,,,,,,,,
748ML34,23675,,,,,,,,,
BANKBEES,11439,,,,,,,,,
BANKBETF,21986,,,,,,,,,
BANKETF,17419,,,,,,,,,
BANKETFADD,13644,,,,,,,,,
BANKIETF,11037,,,,,,,,,
748MH42,23331,,,,,,,,,
BANKNIFTY1,5851,,,,,,,,,
748MH35,22613,,,,,,,,,
748JK54,22626,,,,,,,,,
74AP31,15477,,,,,,,,,
74AP32,16923,,,,,,,,,
74AP43,18413,,,,,,,,,
753PN37,23636,,,,,,,,,
753PN36,23635,,,,,,,,,
753KL50,23336,,,,,,,,,
753HR33,19179,,,,,,,,,
753HR30,10855,,,,,,,,,
753BR32,10923,,,,,,,,,
753AS32,10906,,,,,,,,,
753AS29,21259,,,,,,,,,
753AS27,10195,,,,,,,,,
753AP36,23634,,,,,,,,,
752WB39,23328,,,,,,,,,
752UP39,23356,,,,,,,,,
752TN33,19162,,,,,,,,,
752RJ44,23333,,,,,,,,,
752RJ39,23638,,,,,,,,,
ANZEN,11945,,,,,,,,,
752RJ37,23637,,,,,,,,,
752RJ34,23633,,,,,,,,,
752PN35,18083,,,,,,,,,
752MZ40,22621,,,,,,,,,
752HR34,23632,,,,,,,,,
752HP39,23355,,,,,,,,,
752GJ25,14419,,,,,,,,,
753TN53,14280,,,,,,,,,
752GA39,23357,,,,,,,,,
753TS47,13051,,,,,,,,,
754AP29,13712,,,,,,,,,
755PN32,23583,,,,,,,,,
755MP35,19165,,,,,,,,,
755JK38,13779,,,,,,,,,
755GJ31,20724,,,,,,,,,
755GJ30,13366,,,,,,,,,
755GA32,13124,,,,,,,,,
755BR32A,13038,,,,,,,,,
755BR32,11094,,,,,,,,,
755AS32,11095,,,,,,,,,
755AP29,12661,,,,,,,,,
754UK33,19163,,,,,,,,,
754RJ33,19191,,,,,,,,,
754PN32,23630,,,,,,,,,
754KL55,23339,,,,,,,,,
ALPHA,7412,,,,,,,,,
ALPHAETF,19640,,,,,,,,,
754KA41,13050,,,,,,,,,
ALPL30IETF,22344,,,,,,,,,
754GS2036,9585,,,,,,,,,
754CG31,19180,,,,,,,,,
754AS34,23631,,,,,,,,,
754AS28A,20722,,,,,,,,,
754AS28,10646,,,,,,,,,
753WB44,23334,,,,,,,,,
752BR39,22619,,,,,,,,,
752BR31,18933,,,,,,,,,
752AS34,22612,,,,,,,,,
74TN34,22990,,,,,,,,,
74RJ42,22987,,,,,,,,,
74RJ41,18337,,,,,,,,,
74MZ39,22985,,,,,,,,,
74MP34,16805,,,,,,,,,
74ML27,13118,,,,,,,,,
74MH36,22995,,,,,,,,,
74MH35,22992,,,,,,,,,
74MH32,16978,,,,,,,,,
74MH31,16975,,,,,,,,,
74KL41,18336,,,,,,,,,
74KL37,8713,,,,,,,,,
74JK44,22997,,,,,,,,,
74HR37,8580,,,,,,,,,
74HR33,16979,,,,,,,,,
74GS2062,10981,,,,,,,,,
74GS2035,6874,,,,,,,,,
